salary,city,post_time,title,url,company
8000-16000/月,上海-长宁区,12-30,WEB前端工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,42.html",什马互联网金融信息服务（上海）有...
5000-10000/月,南京-雨花台区,12-30,系统运维工程师（丰厚的下午茶文化）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,42.html",上海京颐科技股份有限公司
3000-8000/月,西安,12-30,中级运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,42.html",陕西丝绸之路收藏品交易中心股份有...
15000-30000/月,北京-海淀区,12-30,大数据研发,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,43.html",博彦科技股份有限公司
3000-4499/月,广州-天河区,12-30,Java架构师助理实习生17届18届毕业优先,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,43.html",广东厚溥教育科技有限公司
3000-4499/月,深圳-南山区,12-30,互联网软件开发工程师（实习）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,43.html",腾诚软件开发（深圳）有限公司
15000-19999/月,深圳-宝安区,12-30,Ruby后台工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,43.html",深圳市伊欧乐科技有限公司
8000-16000/月,广州-天河区,12-30,.Net高级软件工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,43.html",广州黑格智能科技有限公司
15-20万/年,上海-浦东新区,12-31,软件工程师/C++,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",上海霍莱沃电子系统技术有限公司
3000-5500/月,北京-朝阳区,12-31,渲染农场管理员,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",墨极（北京）影像制作有限公司
7000-10000/月,成都-高新区,12-31,配置管理工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",成都思晗科技股份有限公司
6000-10000/月,武汉-洪山区,12-31,服务器开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",深圳宜诺科技有限责任公司
150000-300000/年,上海,12-31,算法工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",智擎信息系统（上海）有限公司
2000-2999/月,广州-番禺区,12-31,IT实习生,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",联合众思云医疗科技股份有限公司
6000-12000/月,南京,12-31,运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,39.html",南京金贝网络科技有限公司
25000-50000/月,深圳,12-31,大数据算法工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",深圳市宏剑科技有限公司
25000-29999/月,上海-浦东新区,12-31,大数据开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",360金融
20000-40000/月,深圳-南山区,12-31,华润通-Spark/Scala开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",润联软件系统（深圳）有限公司
20000-40000/月,北京-朝阳区,12-31,后台架构师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",深圳云聚汇数码有限公司
10000-14999/月,深圳-南山区,12-31,运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",深圳华力士物联网科技有限公司
10000-18000/月,深圳-宝安区,12-31,系统运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",弘瀚（深圳）金融信息服务有限公司
12000-20000/月,杭州,12-31,高级Linux运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,40.html",杭州斯凯网络科技有限公司
4500-5999/月,重庆-沙坪坝区,12-31,网络信息安全工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",重庆国盈数字科技有限公司
10000-20000/月,上海,12-31,腾讯文学-大数据统计开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",阅文集团
4500-5999/月,焦作,12-31,IOS/Android开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",焦作隆丰皮草企业有限公司
50000-100000/年,北京-朝阳区,12-31,数据挖掘工程师（应届毕业生/实习生）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",YOHO!有货（江苏）商贸服务有限公司
10000-20000/月,北京,12-31,虚拟化工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",北京新网数码信息技术有限公司
15000-25000/月,成都,12-31,数据产品经理,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,36.html",成都易我科技开发有限责任公司
,上海,12-31,"Manager, Data Analytics (大数据方向)","http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",渣打银行（中国）有限公司
30-40万/年,上海-闵行区,12-31,Scientist for Data Analytics,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",飞利浦（中国）投资有限公司 Phil...
10000-19999/月,上海-普陀区,12-31,技术工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",万司信息技术（上海）股份有限公司
6000-10000/月,深圳-南山区,12-31,服务器运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",深圳市爱美家电子科技有限公司
8000-150000/月,广州-天河区,12-31,高级WEB 前端开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",上海易娱网络科技有限公司广州分公司
15000-19999/月,广州,12-31,分布式数据工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",小马股份有限公司
8000-16000/月,北京-海淀区,12-31,PHP高级工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,37.html",北京水清木华科技有限公司
3000-3500/月,杭州-下城区,12-30,IT系统运维专员,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",浙江同牛网络科技有限公司
10000-20000/月,北京-朝阳区,12-30,高级运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",杭州当虹科技有限公司
7000-11000/月,广州-天河区,12-30,系统运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",广州市卓为信息技术有限公司
10000-14999/月,宁波,12-30,爬虫工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",宁波甬城国际旅行社有限公司
3000-5000/月,南京,12-30,测试工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",江苏省舜禹信息技术有限公司
20-30万/年,上海-普陀区,12-30,Software Engineer (视频类软件工程师),"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,44.html",上海翼信企业管理咨询有限公司
6000-7999/月,北京-海淀区,12-30,软件测试工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",北京清众教育科技有限公司
6000-12000/月,杭州-拱墅区,12-30,服务器运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",美盛文化创意股份有限公司
10000-14999/月,深圳-宝安区,12-30,数据挖掘工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",深圳市协卓软件有限公司
8000-16000/月,杭州-江干区,12-30,数据分析师-00103,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",杭州有数金融信息服务有限公司
6000-7999/月,上海,12-30,软件工程师 （Software Engineer对欧美项目）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",上海中和软件有限公司
18000-30000/月,深圳,12-30,机器学习高级工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,45.html",深圳和而泰智能控制股份有限公司
8000-9999/月,深圳-罗湖区,12-30,资深后台开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,47.html",深圳市三联众瑞科技有限公司
2000-2999/月,上海,12-30,相关性/机器学习工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,47.html",小红书
10000-14999/月,北京-朝阳区,12-30,服务器主程,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,47.html",成都动鱼数码科技有限公司
15000-19999/月,异地招聘,12-30,影像传输支持/深圳福田sa20161008,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,47.html",明达科（上海）人才服务有限公司
8000-15000/月,杭州-余杭区,12-30,前端开发工程师高薪诚聘,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,47.html",杭州猫布网络科技有限公司
10000-14999/月,南京-江宁区,12-31,Java工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",无锡华路时代信息技术有限公司
15000-30000/月,北京-海淀区,12-31,搜狗明医-数据挖掘工程师-北京-01902,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",北京搜狗科技发展有限公司
10000-18000/月,上海-杨浦区,12-31,产品运维工程师-上海-00781,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",上海益盟软件技术股份有限公司/益...
7000+ /月,南京-雨花台区,12-31,后端开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",博康智能网络科技有限公司
4500-5999/月,上海,12-31,初级测试工程师/维护工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",上海仪电物联技术股份有限公司
120000-160000/年,上海-长宁区,12-31,linux运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,38.html",北京秒针信息咨询有限公司
20-30万/年,南京,12-30,数据工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",南京汇成医美企业管理有限公司
30-40万/年,上海-浦东新区,12-30,FPGA/ASIC 逻辑验证工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",杭州阿姆科技有限公司
5000-10000/月,武汉-洪山区,12-30,软件测试工程师（烽火外包）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",武汉新创云图科技有限公司
2000-4000/月,广州-天河区,12-30,系统维护工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",广州领立斯网络科技有限公司
3000-5000/月,沈阳-大东区,12-30,运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",辽宁同德会实业有限公司
10000-14999/月,北京,12-30,运维工程师（支付）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",北京耀汉网络科技有限公司
6000-12000/月,深圳,12-30,软件测试工程师（自动化 性能）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,49.html",深圳市欧瑞博电子有限公司
,异地招聘,12-30,水文模型研究工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,48.html",福建四创软件有限公司
15000-19999/月,深圳-南山区,12-30,机器学习算法工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,48.html",深圳市速腾聚创科技有限公司
8000-12000/月,上海,12-30,后端软件开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,48.html",上海博安实业有限公司
6000-7999/月,上海-浦东新区,12-30,（急招）odoo系统开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,48.html",上海善之农电子商务科技股份有限公司
10-15万/年,北京-朝阳区,12-30,嵌入式开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,48.html",北京俊原恒泰科技有限公司
15000-20000/月,广州,12-30,测试主管,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,46.html",广州卓动信息科技有限公司
6000-7999/月,北京-朝阳区,12-30,软件工程师（应届生）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,46.html",薪得付信息技术（上海）有限公司
10000-20000/月,北京-朝阳区,12-30,高级数据开发工程师 N0015,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,46.html",久亿科技
20000-40000/月,北京-海淀区,12-30,语音识别声学模型研发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,46.html",南京华捷艾米软件科技有限公司
10000-14999/月,深圳-南山区,12-30,运维高级工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,46.html",深圳市创源信息技术有限公司
10000-14999/月,上海-静安区,12-31,数据分析师（网站分析方向）,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,41.html",北京雅邦网络技术发展有限公司
8000-15000/月,北京-丰台区,12-31,系统运维工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,41.html",斯润天朗（北京）科技有限公司
20000-24999/月,北京-丰台区,12-31,大数据工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,41.html",北京国通合众信息技术有限公司
8000-12000/月,上海-长宁区,12-31,软件开发工程师,"http://search.51job.com/list/000000,000000,0000,00,9,99,python,2,41.html",上海银硕软件技术有限公司
